stop_id,stop_name,stop_lat,stop_lon,n_arrivals
de:11000:900110006::4,U Eberswalder Str. (Berlin),52.541062,13.411405,1005
de:11000:900110017::9,Prenzlauer Allee/Danziger Str. (Berlin),52.539344,13.423185,1005
de:11000:900110018::3,Friedrich-Ludwig-Jahn-Sportpark (Berlin),52.540963,13.406566,1005
de:11000:900110020::11,"Berlin, Greifswalder Str./Danziger Str.",52.536427,13.432265,1005
de:11000:900110511::3,Husemannstr. (Berlin),52.539938,13.419319,1005
de:11000:900110512::3,Winsstr. (Berlin),52.537979,13.427779,1005
de:11000:900007102:2:53,S+U Gesundbrunnen Bhf (Berlin),52.549033,13.389919,1003
de:11000:900073201::2,Weskammstr. (Berlin),52.413913,13.349987,1003
de:11000:900073251::4,Lichterfelder Ring/Waldsassener Str. (Berlin),52.412178,13.349721,1003
de:11000:900073281::2,Waldsassener Str. (Berlin),52.408443,13.350608,1003
de:11000:900014107::2,Bethaniendamm (Berlin),52.507077,13.428691,1002
de:11000:900171011::8,Landsberger Allee/Rhinstr. (Berlin),52.53575,13.518454,1002
de:11000:900096193::4,Göschenplatz/S Wittenau (Berlin),52.597351,13.332428,1001
de:11000:900194015::3,Rudower Chaussee/Wegedornstr. (Berlin),52.428901,13.527554,1001
de:11000:900194501::1,Magnusstr. (Berlin),52.429705,13.530386,1001
de:11000:900194504::2,Walther-Nernst-Str. (Berlin),52.431929,13.534953,1001
de:11000:900096312::1,Quickborner Str./Treuenbrietzener Str. (Berlin),52.601824,13.365608,999
de:11000:900096356::1,Gandenitzer Weg (Berlin),52.600952,13.363588,999
de:11000:900160520::2,Ev. Krankenhaus KEH (Berlin),52.525472,13.507918,999
de:12054:900230999::1,S Potsdam Hauptbahnhof,52.391005,13.065283,999
de:12068:900205125::1,"Kyritz, Am Bürgerpark Bhf",52.948886,12.390625,999
de:11000:900096401::1,Oranienburger Str./Alt-Wittenau (Berlin),52.590174,13.334276,998
de:11000:900096454::2,Techowpromenade (Berlin),52.593576,13.333559,998
de:11000:900170020::5,Marzahner Promenade (Berlin),52.54283,13.548987,998
de:11000:900170519::3,Freizeitforum Marzahn (Berlin),52.546205,13.557107,998
de:11000:900170701::1,S Marzahn (Berlin),52.542392,13.542274,998
de:11000:900162501::1,S Karlshorst (Berlin),52.481176,13.52541,995
de:11000:900089391::5,"Berlin, An der Mühle",52.5943,13.280526,994
de:11000:900100040::8,Mollstr./Otto-Braun-Str. (Berlin),52.524679,13.419414,994
de:11000:900120014::5,Grünberger Str./Warschauer Str. (Berlin),52.512135,13.452315,994
de:11000:900082252::1,Löwensteinring (Berlin),52.429592,13.464802,992
de:11000:900031101::5,"Berlin, Brunsbütteler Damm/Ruhlebener Str.",52.532543,13.199374,991
de:11000:900170524::1,Brodowiner Ring (Berlin),52.547793,13.578594,991
de:11000:900175510::1,Landsberger Chaussee/Zossener Str. (Berlin),52.549054,13.588917,991
de:11000:900175512::2,Alte Hellersdorfer/Zossener Str. (Berlin),52.544248,13.591308,991
de:11000:900175515::2,Klausdorfer Str. (Berlin),52.54765,13.59257,991
de:11000:900175534::2,Gothaer Str./Alte Hellersdorfer Str. (Berlin),52.54157,13.590925,991
de:11000:900175536::1,Gothaer Str./Eisenacher Str. (Berlin),52.537977,13.588786,991
de:11000:900175537::1,Spremberger Str. (Berlin),52.534281,13.591305,991
de:11000:900171514::4,Meeraner Str. (Berlin),52.529249,13.51929,990
de:12060:900350351::2,"Eberswalde, Am Markt",52.83354,13.819412,990
de:11000:900048104::1,Herthastr. (Berlin),52.485838,13.28439,989
de:11000:900140518::2,"Berlin, Sulzfelder Str.",52.553464,13.475301,989
de:11000:900140517::4,Stadion Buschallee/Hansastr. (Berlin),52.55689,13.487746,987
de:11000:900150002::3,Hansastr./Malchower Weg (Berlin),52.561777,13.501444,987
de:11000:900150501::1,Feldtmannstr. (Berlin),52.559728,13.495458,987
de:11000:900120004:1:51,S+U Warschauer Str. (Berlin),52.506228,13.45072,986
de:11000:900017102::6,U Platz der Luftbrücke (Berlin),52.48467,13.386969,985
de:11000:900120004::6,S+U Warschauer Str. (Berlin),52.504966,13.448596,985
de:11000:900120011::1,S Warschauer Str. (Berlin),52.508113,13.450643,985
de:11000:900120014::6,Grünberger Str./Warschauer Str. (Berlin),52.512113,13.452551,985
de:12060:900350337::1,"Eberswalde, Grabowstr.",52.833717,13.805776,985
de:11000:900094181::2,Titiseestr. (Berlin),52.607502,13.332821,984
de:11000:900140002::2,"Berlin, Pasedagplatz",52.559588,13.460322,984
de:11000:900094102::5,Waidmannsluster Damm/Oraniendamm (Berlin),52.608029,13.324109,983
de:11000:900094154::2,Schonacher Str. (Berlin),52.608956,13.327572,983
de:11000:900162001:1:51,S Karlshorst (Berlin),52.480602,13.5271,982
de:11000:900161008::2,Gensinger Str. Ost (Berlin),52.511372,13.532681,981
de:11000:900161516::2,Gensinger Str. Nord (Berlin),52.51355,13.529822,981
de:11000:900057104::1,S Julius-Leber-Brücke (Berlin),52.48635,13.360791,980
de:11000:900067255::1,Paul-Schneider-Str. (Berlin),52.433942,13.35059,980
de:12054:900230097::1,"Potsdam, Lange Brücke",52.39204,13.063789,980
de:11000:900071101::2,Körtingstr. (Berlin),52.43528,13.378627,978
de:11000:900071104::2,Wilhelm-von-Siemens-Str. (Berlin),52.429543,13.375934,978
de:11000:900072181::3,Großbeerenstr./Daimlerstr. (Berlin),52.42692,13.374662,978
de:11000:900082105::1,Johannisthaler Chaussee/Fritz-Erler-Allee (Berlin),52.431658,13.459724,978
de:11000:900131008::1,Ossietzkyplatz (Berlin),52.581581,13.405406,978
de:11000:900131512::1,Idastr. (Berlin),52.582349,13.411952,978
de:11000:900131513::1,Lindenberger Str. (Berlin),52.58384,13.416959,978
de:11000:900014107::1,Bethaniendamm (Berlin),52.507305,13.428614,977
de:11000:900067255::2,Paul-Schneider-Str. (Berlin),52.43448,13.349647,977
de:11000:900170524::2,Brodowiner Ring (Berlin),52.547687,13.576859,977
de:11000:900175510::2,Landsberger Chaussee/Zossener Str. (Berlin),52.549665,13.58705,977
de:11000:900175512::1,Alte Hellersdorfer/Zossener Str. (Berlin),52.545598,13.591968,977
de:11000:900175515::1,Klausdorfer Str. (Berlin),52.547838,13.592894,977
de:11000:900175534::1,Gothaer Str./Alte Hellersdorfer Str. (Berlin),52.54149,13.590709,977
de:11000:900175536::2,Gothaer Str./Eisenacher Str. (Berlin),52.538671,13.588901,977
de:11000:900175537::2,Spremberger Str. (Berlin),52.535105,13.591542,977
de:12060:900350373::1,"Eberswalde, Werbelliner Str.",52.836661,13.787409,976
de:11000:900191802::1,S Plänterwald (Berlin),52.479112,13.476179,975
de:11000:900089301::4,U Alt-Tegel (Berlin),52.590646,13.282964,974
de:11000:900023201::11,S+U Zoologischer Garten Bhf (Berlin),52.506995,13.333301,973
de:11000:900038251::1,Helleberge (Berlin),52.474261,13.174304,973
de:11000:900180001:1:51,S Köpenick (Berlin),52.458514,13.581459,971
de:11000:900078104::1,U Hermannplatz/Urbanstr. (Berlin),52.488414,13.424119,970
de:11000:900190503::1,Herkomerstr. (Berlin),52.487489,13.463777,970
de:11000:900190504::1,Klingerstr. (Berlin),52.483574,13.469542,970
de:11000:900190507::1,Rethelstr. (Berlin),52.485637,13.466495,970
de:12060:900350374::1,"Eberswalde, Westend-Kino",52.836326,13.787998,970
de:11000:900120005:4:56,S Ostbahnhof (Berlin),52.510594,13.435426,969
de:11000:900181001::1,Wilhelminenhofstr./Edisonstr. (Berlin),52.462312,13.514786,969
de:11000:900181502::2,Firlstr. (Berlin),52.460657,13.521533,969
de:11000:900181503::2,Rathenaustr./HTW (Berlin),52.458734,13.526039,969
de:11000:900181504::2,Ostendstr. (Berlin),52.457265,13.533839,969
de:11000:900181505::2,Weiskopffstr. (Berlin),52.457639,13.53976,969
de:11000:900074205::3,"Berlin, Lichtenrader Damm/Barnetstr.",52.393705,13.40751,968
de:11000:900074206::2,Im Domstift/Groß-Ziethener Str. (Berlin),52.394316,13.412092,968
de:11000:900074253::2,Volkspark Lichtenrade (Berlin),52.394564,13.416343,968
de:11000:900012103::6,U Hallesches Tor (Berlin),52.497358,13.392498,967
de:11000:900026101::2,U Neu-Westend (Berlin),52.5162,13.259241,967
de:11000:900130515::1,Görschstr. (Berlin),52.565613,13.401343,967
de:11000:900160522::1,Betriebshof Lichtenberg (Berlin),52.520554,13.499483,967
de:11000:900074101::3,Mariendorfer Damm/Buckower Chaussee (Berlin),52.414016,13.401201,966
de:11000:900089301::5,U Alt-Tegel (Berlin),52.590209,13.282717,966
de:11000:900180005::7,Müggelheimer Str./Wendenschloßstr. (Berlin),52.443015,13.581241,965
de:11000:900049201::1,S Zehlendorf (Berlin),52.431759,13.259046,964
de:11000:900074103::1,Goethestr./Potsdamer Str. (Berlin),52.403851,13.40596,964
de:11000:900160519::1,Wönnichstr. (Berlin),52.500284,13.495691,964
de:11000:900161002::2,U Tierpark (Berlin),52.496517,13.524177,964
de:11000:900161004::8,"Berlin, Alt-Friedrichsfelde/Rhinstr.",52.510337,13.518995,964
de:11000:900161508::4,Criegernweg (Berlin),52.501448,13.521475,964
de:11000:900161517::6,Alfred-Kowalke-Str. (Berlin),52.505375,13.519934,964
de:11000:900162004::4,Treskowallee/HTW (Berlin),52.492499,13.526771,964
de:11000:900162007::4,Marksburgstr. (Berlin),52.486164,13.526782,964
de:11000:900171002::2,S Friedrichsfelde Ost (Berlin),52.51397,13.519068,964
de:11000:900051204::2,"Berlin, Königin-Luise-Str./Clayallee",52.459951,13.274518,963
de:11000:900120515::4,Straßmannstr. (Berlin),52.522728,13.450132,963
de:11000:900120516::5,Bersarinplatz (Berlin),52.519426,13.452384,963
de:11000:900094102::4,Waidmannsluster Damm/Oraniendamm (Berlin),52.607639,13.323233,962
de:11000:900094154::1,Schonacher Str. (Berlin),52.60875,13.328031,962
de:11000:900054104::1,S Schöneberg (Berlin),52.479741,13.352792,961
de:11000:900054107::4,"Berlin, Dominicusstr./Hauptstr.",52.481421,13.349048,961
de:11000:900059101::1,Sachsendamm/Gotenstr. (Berlin),52.475557,13.359277,961
de:11000:900059151::1,Sportzentrum Schöneberg (Berlin),52.477308,13.356106,961
de:11000:900063301::1,Steglitzer Damm/Bismarckstr. (Berlin),52.450896,13.338788,961
de:11000:900131008::2,Ossietzkyplatz (Berlin),52.581663,13.405616,961
de:11000:900171008::14,Allee der Kosmonauten/Rhinstr. (Berlin),52.525889,13.5207,961
de:11000:900171515::3,Beilsteiner Str. (Berlin),52.525506,13.530001,961
de:11000:900170515::4,Adersleber Weg (Berlin),52.537863,13.560323,960
de:11000:900170516::5,Alt-Marzahn (Berlin),52.541992,13.563752,960
de:11000:900096402::3,Wittenau Kirche (Berlin),52.59234,13.326674,959
de:11000:900096459::2,Schule am Park (Berlin),52.59362,13.328423,959
de:11000:900150509::3,Altenhofer Str. (Berlin),52.534773,13.480777,959
de:11000:900160513::3,Zechliner Str. (Berlin),52.533999,13.487783,959
de:11000:900160514::3,Genslerstr. (Berlin),52.534401,13.495329,959
de:11000:900160515::3,Arendsweg (Berlin),52.53486,13.50488,959
de:11000:900160516::3,Schalkauer Str. (Berlin),52.535215,13.510432,959
de:11000:900140017::8,Gustav-Adolf-Str./Langhansstr. (Berlin),52.553716,13.434281,957
de:11000:900140505::2,Friesickestr. (Berlin),52.551647,13.44089,957
de:11000:900140506::1,Behaimstr. (Berlin),52.549645,13.447207,957
de:11000:900160537::1,Einbecker Str./Rosenfelder Str. (Berlin),52.509953,13.502832,957
de:11000:900170019::4,Allee der Kosmonauten/Poelchaustr. (Berlin),52.533896,13.552361,957
de:11000:900171003::2,S Springpfuhl (Berlin),52.525691,13.536387,957
de:11000:900171516::4,Helene-Weigel-Platz (Berlin),52.525892,13.54259,957
de:11000:900171517::4,Boschpoler Str. (Berlin),52.528614,13.548995,957
de:12061:900260009:3:55,Flughafen BER,52.364226,13.508213,957
de:11000:900096406::3,"Berlin, Am Nordgraben/Oranienburger Str.",52.587277,13.334136,955
de:11000:900190501::1,Alt-Treptow (Berlin),52.487113,13.477178,955
de:11000:900190502::1,Sowjetisches Ehrenmal (Berlin),52.489885,13.469335,955
de:11000:900054104::2,S Schöneberg (Berlin),52.480061,13.35264,954
de:11000:900059101::2,Sachsendamm/Gotenstr. (Berlin),52.475737,13.359383,954
de:11000:900059151::2,Sportzentrum Schöneberg (Berlin),52.477531,13.356322,954
de:11000:900096410::3,U Rathaus Reinickendorf (Berlin),52.588605,13.324994,954
de:11000:900100045::4,U Rotes Rathaus (Berlin),52.518879,13.406302,954
de:11000:900170006::5,Ahrensfelde/Stadtgrenze (Berlin),52.572515,13.574246,954
de:11000:900170011::2,Barnimplatz (Berlin),52.568092,13.574583,954
de:11000:900170506::2,Niemegker Str. (Berlin),52.56483,13.571689,954
de:11000:900170529::2,Bürgerpark Marzahn (Berlin),52.550369,13.561427,954
de:11000:900170530::2,Max-Herrmann-Str. (Berlin),52.553895,13.565698,954
de:11000:900170531::5,Wuhletalstr. (Berlin),52.557582,13.568187,954
de:12061:900260001:1:50,S Königs Wusterhausen Bhf,52.296663,13.63135,954
de:11000:900012152::3,"Berlin, Blücherstr.",52.495695,13.397047,953
de:11000:900014103::4,Adalbertstr./Oranienstr. (Berlin),52.501424,13.418944,953
de:11000:900016203::1,Klinikum Am Urban (Berlin),52.493526,13.406204,953
de:11000:900016204::1,Körtestr. (Berlin),52.492228,13.41211,953
de:11000:900016252::1,Graefestr. (Berlin),52.491192,13.415743,953
de:11000:900074204::2,Barnetstr./Steinstr. (Berlin),52.395737,13.398632,953
de:11000:900074205::1,"Berlin, Lichtenrader Damm/Barnetstr.",52.393855,13.40575,953
de:11000:900078155::1,Jahnstr. (Berlin),52.489951,13.420091,953
de:11000:900086106::2,Auguste-Viktoria-A./Humboldtstr. (Berlin),52.56876,13.329597,953
de:11000:900086153::1,Von-der-Gablentz-Str. (Berlin),52.565057,13.328256,953
de:11000:900100504::1,Pappelplatz (Berlin),52.532302,13.394622,953
de:11000:900140014::2,Giersstr. (Berlin),52.554757,13.482733,953
de:11000:900140517::5,Stadion Buschallee/Hansastr. (Berlin),52.557072,13.487499,953
de:11000:900150002::4,Hansastr./Malchower Weg (Berlin),52.561489,13.499738,953
de:11000:900150501::2,Feldtmannstr. (Berlin),52.559874,13.495192,953
de:11000:900180012::4,Köllnischer Platz (Berlin),52.443871,13.569245,953
de:11000:900180018::6,Müggelschlößchenweg (Berlin),52.441721,13.600708,953
de:11000:900180019::1,"Berlin, Krkhs. Köpenick/Besuchereingang",52.441328,13.594685,953
de:11000:900180527::1,Erwin-Bock-Str. (Berlin),52.441635,13.599288,953
de:11000:900026207::1,S Westend (Berlin),52.518515,13.284309,952
de:11000:900067201::6,Lankwitz Kirche (Berlin),52.436555,13.346421,951
de:11000:900067258::2,Bruchwitzstr. (Berlin),52.437588,13.34805,951
de:11000:900096458::4,S+U Karl-Bonhoeffer-Nervenklinik (Berlin),52.579439,13.333143,951
de:11000:900110029::1,Karl-Lade-Str. (Berlin),52.529212,13.462786,951
de:11000:900160510::3,Anton-Saefkow-Platz (Berlin),52.528149,13.469048,951
de:11000:900160710::1,Roederplatz (Berlin),52.526624,13.478792,951
de:11000:900027352::3,Im Spektefeld/Schulzentrum (Berlin),52.548936,13.156931,950
de:11000:900150005::4,Rhinstr./Plauener Str. (Berlin),52.540074,13.513846,950
de:11000:900150008::9,Rhinstr./Gärtnerstr. (Berlin),52.545886,13.509765,950
de:11000:900171011::11,Landsberger Allee/Rhinstr. (Berlin),52.536043,13.51693,950
de:11000:900182002:1:51,S Friedrichshagen (Berlin),52.457329,13.623213,949
de:12060:900350341::1,"Eberswalde, Karl-Marx-Platz",52.833854,13.81103,949
de:11000:900027351::2,Paul-Gerhardt-Ring (Berlin),52.548624,13.159417,948
de:11000:900048109::1,Roseneck (Berlin),52.476104,13.282101,948
de:11000:900100513::4,U Unter den Linden (Berlin),52.517147,13.387888,948
de:11000:900100537::2,U Museumsinsel (Berlin),52.518037,13.400068,948
de:11000:900170513::1,Elisabethstr./Oberfeldstr. (Berlin),52.534026,13.559083,947
de:11000:900005252::3,U Mendelssohn-Bartholdy-Park (Berlin),52.503394,13.374329,946
de:11000:900100010::5,U Anton-W.-Amo-Str. (Mohrenstr.) (Berlin),52.511208,13.383489,946
de:11000:900181502::1,Firlstr. (Berlin),52.461051,13.520031,945
de:11000:900181503::1,Rathenaustr./HTW (Berlin),52.458945,13.525328,945
de:11000:900181504::1,Ostendstr. (Berlin),52.457193,13.533995,945
de:11000:900181505::1,Weiskopffstr. (Berlin),52.457589,13.539764,945
de:12060:900350248::1,"Bernau, August-Bebel-Str.",52.681093,13.591285,944
de:11000:900027309::1,Spektefeld (Berlin),52.548439,13.161597,943
de:11000:900027352::1,Im Spektefeld/Schulzentrum (Berlin),52.549067,13.156188,943
de:11000:900064271::3,Wismarer Str. (Berlin),52.418406,13.304472,943
de:11000:900066351::1,Prettauer Pfad (Berlin),52.420756,13.300884,943
de:11000:900171011::9,Landsberger Allee/Rhinstr. (Berlin),52.535717,13.518457,943
de:11000:900190509::1,Bulgarische Str. (Berlin),52.484177,13.478893,943
de:11000:900002205::5,Lübecker Str. (Berlin),52.526263,13.346022,942
de:11000:900002206::3,Kriminalgericht Moabit (Berlin),52.526656,13.354577,942
de:11000:900003203::5,Alt-Moabit/Rathenower Str. (Berlin),52.52356,13.358011,942
de:11000:900007104::3,S Nordbahnhof (Berlin),52.53228,13.387629,942
de:11000:900007105::3,"Berlin, Wolliner Str.",52.540066,13.402119,942
de:11000:900007110::3,U Bernauer Str. (Berlin),52.538531,13.396637,942
de:11000:900007150::3,Gedenkstätte Berliner Mauer (Berlin),52.535776,13.390542,942
de:11000:900063254::1,Vionvillestr. (Berlin),52.445603,13.329873,942
de:11000:900067171::1,Teltowkanalstr. (Berlin),52.442853,13.331886,942
de:11000:900110018::2,Friedrich-Ludwig-Jahn-Sportpark (Berlin),52.540943,13.405766,942
de:11000:900096307::3,Wilhelmsruher Damm (Berlin),52.597243,13.367415,941
de:11000:900029102::2,"Berlin, Zeppelinstr./Seegefelder Str.",52.538303,13.183172,940
de:11000:900029104::2,Borkzeile (Berlin),52.536539,13.190565,940
de:11000:900029105::2,"Berlin, Galenstr.",52.535608,13.194326,940
de:11000:900029152::1,Dallgower Str. (Berlin),52.537598,13.18703,940
de:11000:900046273::1,Elsterplatz (Berlin),52.479178,13.285652,940
de:11000:900056101::1,U Wittenbergplatz (Berlin),52.501927,13.343056,940
de:11000:900064101::2,Ostpreußendamm/Königsberger Str. (Berlin),52.430609,13.318681,940
de:11000:900066401::2,Goerzallee/Drakestr. (Berlin),52.431272,13.310094,940
de:11000:900070353::2,Am Heidefriedhof (Berlin),52.440805,13.391108,940
de:11000:900150020::5,Alt-Hohenschönhausen (Berlin),52.548823,13.504841,940
de:11000:900181003::2,Freizeit- und Erholungszentrum (Berlin),52.457515,13.543956,940
de:11000:900002102::2,"Berlin, Turmstr./Beusselstr.",52.527397,13.329874,939
de:11000:900096357::1,Packereigraben (Berlin),52.599799,13.360905,939
de:11000:900012153::2,Wilhelmstr./Kochstr. (Berlin),52.505702,13.386336,938
de:11000:900020281::2,Goerdelersteg (Berlin),52.53386,13.305597,937
de:11000:900020281::3,Goerdelersteg (Berlin),52.532218,13.305882,937
de:11000:900081251::1,Rufacher Weg (Berlin),52.420751,13.427007,937
de:11000:900140012::4,Falkenberger Str./Berliner Allee (Berlin),52.554582,13.467656,937
de:11000:900195501::1,Siriusstr. (Berlin),52.401646,13.521475,937
de:12061:900260516::1,"Schönefeld (bei Berlin), Wehrmathen",52.399459,13.520327,937
de:11000:900064101::1,Ostpreußendamm/Königsberger Str. (Berlin),52.430485,13.318645,936
de:11000:900072103::1,Halker Zeile (Berlin),52.412589,13.391646,936
de:11000:900096363::2,Königshorster Str. (Berlin),52.596409,13.349827,936
de:11000:900100537::1,U Museumsinsel (Berlin),52.518387,13.40162,936
de:11000:900180512::2,"Berlin, Brandenburgplatz",52.455366,13.590836,936
de:11000:900194506::1,Johannisthal Kirche (Berlin),52.444384,13.503897,935
de:11000:900135506::1,Alt-Buch/Wiltbergstr. (Berlin),52.634236,13.497208,934
de:11000:900072102::1,Gutspark Marienfelde (Berlin),52.409227,13.376924,932
de:11000:900132025::1,Uhlandstr./Wilhelmsruher Damm (Berlin),52.597281,13.368397,932
de:11000:900170002::2,S Raoul-Wallenberg-Str. (Berlin),52.551079,13.548878,932
de:11000:900100514::1,Staatsoper (Berlin),52.517458,13.394303,931
de:11000:900063402::1,Siemensstr./Halskestr. (Berlin),52.447121,13.342572,930
de:12060:900350341::2,"Eberswalde, Karl-Marx-Platz",52.833764,13.811143,930
de:11000:900051251::2,Löhleinstr. (Berlin),52.453703,13.28559,929
de:11000:900110713::2,Prenzlauer Allee/Ostseestr. (Berlin),52.55154,13.429197,929
de:11000:900191511::2,Köpenicker Landstr./Dammweg (Berlin),52.477985,13.478416,929
de:11000:900051204::1,"Berlin, Königin-Luise-Str./Clayallee",52.460147,13.274976,928
de:11000:900038251::2,Helleberge (Berlin),52.47365,13.173712,925
de:11000:900005152::1,Gedenkstätte Dt. Widerstand (Berlin),52.505978,13.363303,924
de:11000:900005154::1,Köbisstr. (Berlin),52.507167,13.355623,924
de:11000:900005155::2,Hiroshimasteg (Berlin),52.506966,13.35802,924
de:11000:900005205::2,Potsdamer Brücke (Berlin),52.506308,13.366697,924
de:11000:900005253::2,Schöneberger Brücke (Berlin),52.502211,13.377386,924
de:11000:900012101::3,S Anhalter Bahnhof (Berlin),52.504214,13.38165,924
de:11000:900012102::3,U Kochstr./Checkpoint Charlie (Berlin),52.506737,13.390016,924
de:11000:900012104::2,"Berlin, Lindenstr./Oranienstr.",52.506996,13.398828,924
de:11000:900012154::2,Charlottenstr. (Berlin),52.506917,13.392832,924
de:11000:900012155::2,Waldeckpark (Berlin),52.506091,13.402096,924
de:11000:900012156::1,Alexandrinenstr. (Berlin),52.504996,13.406117,924
de:11000:900013101::5,U Moritzplatz (Berlin),52.50395,13.409927,924
de:11000:900013152::2,Oranienplatz (Berlin),52.502464,13.415532,924
de:11000:900014101::4,U Görlitzer Bahnhof (Berlin),52.498904,13.427978,924
de:11000:900014156::2,Rio-Reiser-Platz (Berlin),52.500477,13.422334,924
de:11000:900015103::1,Glogauer Str. (Berlin),52.493741,13.436522,924
de:11000:900015104::2,Ohlauer Str. (Berlin),52.495503,13.430546,924
de:11000:900015152::2,Spreewaldplatz (Berlin),52.49785,13.430944,924
de:11000:900017181::1,Columbiadamm/Platz der Luftbrücke (Berlin),52.484532,13.389034,924
de:11000:900029104::1,Borkzeile (Berlin),52.536205,13.192009,924
de:11000:900029152::2,Dallgower Str. (Berlin),52.537745,13.186692,924
de:11000:900056105::6,An der Urania (Berlin),52.501534,13.346621,924
de:11000:900069101::1,"Berlin, Columbiadamm/Friesenstr.",52.484181,13.39376,924
de:11000:900190702::4,S Treptower Park (Berlin),52.49389,13.46038,923
de:11000:900066103::2,Unter den Eichen/Drakestr. (Berlin),52.445313,13.293957,922
de:11000:900074293::3,Wünsdorfer Str./Blohmstr. (Berlin),52.388577,13.394419,922
de:11000:900019253::1,Keplerstr. (Berlin),52.528296,13.304973,921
de:11000:900074171::1,Finchleystr. (Berlin),52.39372,13.404499,921
de:11000:900074204::1,Barnetstr./Steinstr. (Berlin),52.395453,13.399103,921
de:11000:900120521::2,Markgrafendamm (Berlin),52.499289,13.465749,921
de:11000:900180018::3,Müggelschlößchenweg (Berlin),52.441927,13.603073,921
de:11000:900180527::2,Erwin-Bock-Str. (Berlin),52.441684,13.59937,921
de:11000:900176009::2,Hönower Str./Riesaer Str. (Berlin),52.529599,13.625462,920
de:11000:900100513::3,U Unter den Linden (Berlin),52.516845,13.389916,919
de:11000:900100514::2,Staatsoper (Berlin),52.517214,13.393823,919
de:11000:900110005::1,U Senefelderplatz (Berlin),52.532443,13.412596,918
de:11000:900003252::1,Schloss Bellevue (Berlin),52.51675,13.354447,917
de:11000:900004101::4,Großer Stern (Berlin),52.515428,13.351513,917
de:11000:900085201::2,S Schönholz (Berlin),52.571755,13.379868,917
de:11000:900037101::1,"Berlin, Magistratsweg/Brunsbütteler Damm",52.533013,13.157446,916
de:11000:900037103::1,Brunsbütteler Damm/Nennhauser Damm (Berlin),52.532582,13.143759,916
de:11000:900037151::1,Louise-Schroeder-Siedlung (Berlin),52.532805,13.152286,916
de:11000:900037152::1,Zweiwinkelweg (Berlin),52.532681,13.148514,916
de:11000:900066351::2,Prettauer Pfad (Berlin),52.420485,13.301172,916
de:11000:900170020::6,Marzahner Promenade (Berlin),52.542803,13.549012,916
de:11000:900170519::4,Freizeitforum Marzahn (Berlin),52.546192,13.557151,916
de:11000:900170701::2,S Marzahn (Berlin),52.542365,13.542256,916
de:11000:900181003::1,Freizeit- und Erholungszentrum (Berlin),52.457488,13.543943,916
de:11000:900012152::4,"Berlin, Blücherstr.",52.496015,13.395582,915
de:11000:900016154::4,Urbanstr./Baerwaldstr. (Berlin),52.493702,13.403873,915
de:11000:900016203::2,Klinikum Am Urban (Berlin),52.493303,13.406326,915
de:11000:900016204::2,Körtestr. (Berlin),52.491947,13.412292,915
de:11000:900016252::2,Graefestr. (Berlin),52.490983,13.415817,915
de:11000:900078155::2,Jahnstr. (Berlin),52.489596,13.420376,915
de:11000:900002205::6,Lübecker Str. (Berlin),52.526231,13.34602,914
de:11000:900002206::4,Kriminalgericht Moabit (Berlin),52.526633,13.354585,914
de:11000:900003174::12,U Turmstr. (Berlin),52.526345,13.340632,914
de:11000:900003203::6,Alt-Moabit/Rathenower Str. (Berlin),52.523509,13.358003,914
de:11000:900007104::4,S Nordbahnhof (Berlin),52.532292,13.387672,914
de:11000:900007105::4,"Berlin, Wolliner Str.",52.539637,13.401198,914
de:11000:900007110::4,U Bernauer Str. (Berlin),52.537997,13.3954,914
de:11000:900007150::2,Gedenkstätte Berliner Mauer (Berlin),52.535846,13.3908,914
de:11000:900050203::1,Scharfestr. (Berlin),52.438449,13.262248,914
de:11000:900051251::1,Löhleinstr. (Berlin),52.453429,13.285492,914
de:11000:900006102::2,Prinzenallee/Soldiner Str. (Berlin),52.558288,13.385835,913
de:11000:900008103::3,"Berlin, Nettelbeckplatz/S Wedding",52.544164,13.369588,913
de:11000:900008104::2,U Reinickendorfer Str. (Berlin),52.541377,13.368765,913
de:11000:900008106::1,Brunnenplatz (Berlin),52.550143,13.377774,913
de:11000:900008153::1,Wiesenstr. (Berlin),52.547855,13.374077,913
de:11000:900009203::5,U Pankstr. (Berlin),52.552648,13.381708,913
de:11000:900009204::1,"Berlin, Osloer Str./Prinzenallee",52.555304,13.383657,913
de:12061:900260516::2,"Schönefeld (bei Berlin), Wehrmathen",52.398934,13.520231,913
de:11000:900160001:1:51,S Rummelsburg (Berlin),52.501169,13.478667,912
de:11000:900066407::2,Drakestr./Ringstr. (Berlin),52.440437,13.299568,911
de:11000:900194007::2,Sterndamm/Königsheideweg (Berlin),52.447966,13.507369,911
de:11000:900194522::2,Pietschkerstr. (Berlin),52.450724,13.508298,911
de:11000:900031101::2,"Berlin, Brunsbütteler Damm/Ruhlebener Str.",52.532995,13.197415,910
de:11000:900031103::2,Päwesiner Weg (Berlin),52.533739,13.177204,910
de:11000:900031152::1,Elsflether Weg (Berlin),52.533808,13.193443,910
de:11000:900031153::2,Grünhofer Weg (Berlin),52.534265,13.187986,910
de:11000:900031154::2,Nauener Str. (Berlin),52.53406,13.18254,910
de:11000:900031155::2,Egelpfuhlstr. (Berlin),52.533474,13.170051,910
de:11000:900031156::2,Harburger Weg (Berlin),52.533194,13.163299,910
de:11000:900067202::1,Edenkobener Weg (Berlin),52.439862,13.35097,910
